Subject,ItemNo,Reaction.Time,Condition,item_num
vcn163,19,528.4200001042336,related,Odd
vcn163,19,628.7400000728667,unrelated,Odd
vcn163,20,952.989999903366,related,Even
vcn163,20,744.5700000971556,unrelated,Even
vcn163,21,479.81499996967614,related,Odd
vcn163,21,559.804999968037,unrelated,Odd
vcn163,22,617.0850000344217,related,Even
vcn163,22,595.390000147745,unrelated,Even
vcn163,23,518.7750000040978,related,Odd
vcn163,23,537.2899998910725,unrelated,Odd
vcn163,24,520.964999916032,related,Even
vcn163,24,637.3349998611957,unrelated,Even
vcn163,25,476.61000001244247,related,Odd
vcn163,25,632.3150000534952,unrelated,Odd
vcn163,26,492.86000011488795,unrelated,Even
vcn163,26,492.3549999948591,related,Even
vcn163,27,553.360000019893,unrelated,Odd
vcn163,27,502.39999988116324,related,Odd
vcn163,28,538.2600000593811,related,Even
vcn163,28,562.9799999296665,unrelated,Even
vcn163,29,579.4049999676645,related,Odd
vcn163,29,626.9549999851733,unrelated,Odd
vcn163,30,1009.4249998219311,unrelated,Even
vcn163,30,515.2149999048561,related,Even
vcn163,31,699.7400000691414,unrelated,Odd
vcn163,31,564.3800001125783,related,Odd
vcn163,33,834.484999999404,unrelated,Odd
vcn163,33,482.6249999459833,related,Odd
vcn163,34,671.1949999444187,related,Even
vcn163,34,626.7099999822676,unrelated,Even
vcn163,35,603.7999999243766,unrelated,Odd
vcn163,35,449.2849998641759,related,Odd
vcn163,36,492.4200000241399,unrelated,Even
vcn163,36,770.2899998985231,related,Even
vcn163,37,578.5300000570714,unrelated,Odd
vcn163,37,677.4599999189377,related,Odd
vcn163,38,440.70499995723367,related,Even
vcn163,38,550.2450000494719,unrelated,Even
vcn163,39,904.4250000733882,unrelated,Odd
vcn163,39,665.9200000576675,related,Odd
vcn163,40,843.9749998506159,unrelated,Even
vcn163,40,671.7250000219792,related,Even
veb141,1,631,related,Odd
veb141,1,622.0000000000582,unrelated,Odd
veb141,2,481.9999999999418,related,Even
veb141,2,641,unrelated,Even
veb141,3,484,related,Odd
veb141,3,497.9999999999418,unrelated,Odd
veb141,4,872,related,Even
veb141,4,468.0000000001164,unrelated,Even
veb141,5,742.9999999999709,unrelated,Odd
veb141,5,481,related,Odd
veb141,6,571,unrelated,Even
veb141,6,564.9999999998836,related,Even
veb141,7,496,related,Odd
veb141,7,669,unrelated,Odd
veb141,8,648,unrelated,Even
veb141,8,479,related,Even
veb141,9,589.0000000001164,related,Odd
veb141,9,607.0000000001164,unrelated,Odd
veb141,10,509,related,Even
veb141,10,571,unrelated,Even
veb141,11,503,unrelated,Odd
veb141,11,461,related,Odd
veb141,12,592.0000000000073,related,Even
veb141,12,648,unrelated,Even
veb141,13,758.9999999999709,unrelated,Odd
veb141,13,675,related,Odd
veb141,14,896,related,Even
veb141,14,949,unrelated,Even
veb141,15,724,related,Odd
veb141,15,676,unrelated,Odd
veb141,16,694.9999999999854,unrelated,Even
veb141,16,551,related,Even
veb141,17,571,related,Odd
veb141,17,629.0000000000291,unrelated,Odd
veb141,18,914,related,Even
veb141,18,532.9999999999709,unrelated,Even
veb141,19,512,related,Odd
veb141,19,532,unrelated,Odd
veb141,20,733,related,Even
veb141,20,725,unrelated,Even
veb141,21,582,unrelated,Odd
veb141,21,666,related,Odd
veb141,22,857,related,Even
veb141,22,556,unrelated,Even
veb141,23,602,related,Odd
veb141,23,742,unrelated,Odd
veb141,24,770.0000000000582,unrelated,Even
veb141,24,765.0000000000582,related,Even
veb141,25,560,unrelated,Odd
veb141,25,698.0000000000146,related,Odd
veb141,26,833,related,Even
veb141,26,549,unrelated,Even
veb141,27,568,unrelated,Odd
veb141,27,597,related,Odd
veb141,28,565,unrelated,Even
veb141,28,510,related,Even
veb141,29,546,related,Odd
veb141,29,489,unrelated,Odd
veb141,30,648,unrelated,Even
veb141,30,537.9999999998836,related,Even
veb141,31,667,unrelated,Odd
veb141,31,567,related,Odd
veb141,32,597,related,Even
veb141,32,663.9999999998836,unrelated,Even
veb141,33,552,related,Odd
veb141,33,522,unrelated,Odd
veb141,34,762,related,Even
veb141,34,788.0000000000582,unrelated,Even
veb141,35,568,unrelated,Odd
veb141,35,637,related,Odd
veb141,36,537.0000000000582,unrelated,Even
veb141,36,541.9999999998836,related,Even
veb141,37,660,unrelated,Odd
veb141,37,804.0000000000582,related,Odd
veb141,38,517.0000000000582,related,Even
veb141,38,621,unrelated,Even
veb141,39,702.9999999999709,unrelated,Odd
veb141,39,591,related,Odd
veb141,40,854.0000000001164,unrelated,Even
veb141,40,632,related,Even
vet081,1,525.6550000049174,related,Odd
vet081,1,710.1350000593811,unrelated,Odd
vet081,2,459.88500001840293,unrelated,Even
vet081,2,449.1149999666959,related,Even
vet081,3,596.4150000363588,related,Odd
vet081,3,714.5249999593943,unrelated,Odd
vet081,5,686.089999973774,related,Odd
vet081,5,619.6999999228865,unrelated,Odd
vet081,6,510.29500004369766,related,Even
vet081,6,1122.940000030212,unrelated,Even
vet081,7,667.7200000267476,unrelated,Odd
vet081,7,541.3899999111891,related,Odd
vet081,8,817.4000000581145,unrelated,Even
vet081,8,572.939999983646,related,Even
vet081,9,780.5550000630319,unrelated,Odd
vet081,9,634.5399999991059,related,Odd
vet081,10,483.2799999276176,related,Even
vet081,10,485.8750000130385,unrelated,Even
vet081,11,954.435000079684,related,Odd
vet081,11,1078.6450000014156,unrelated,Odd
vet081,12,561.8000000249594,unrelated,Even
vet081,12,438.80999996326864,related,Even
vet081,13,606.4699999988079,unrelated,Odd
vet081,13,465.1300000259653,related,Odd
vet081,14,740.4749999986961,unrelated,Even
vet081,14,562.9500000504777,related,Even
vet081,15,592.9250000044703,related,Odd
vet081,15,730.295000015758,unrelated,Odd
vet081,18,575.7900000317022,related,Even
vet081,18,490.0950000155717,unrelated,Even
vet081,19,635.9950000187382,related,Odd
vet081,19,588.9949999982491,unrelated,Odd
vet081,20,1036.3000000361353,unrelated,Even
vet081,20,659.6800000406802,related,Even
vet081,21,606.7250000778586,unrelated,Odd
vet081,21,674.6150000253692,related,Odd
vet081,22,362.57999995723367,related,Even
vet081,22,709.3950000125915,unrelated,Even
vet081,24,1170.5199999269098,unrelated,Even
vet081,24,669.690000009723,related,Even
vet081,25,489.4650001078844,unrelated,Odd
vet081,25,394.30499996524304,related,Odd
vet081,28,514.6599999861792,related,Even
vet081,28,685.715000028722,unrelated,Even
vet081,29,737.9249999066815,unrelated,Odd
vet081,29,539.0800000168383,related,Odd
vet081,30,487.3999999836087,related,Even
vet081,30,749.6500000124797,unrelated,Even
vet081,31,769.0699999220669,related,Odd
vet081,31,637.6099999761209,unrelated,Odd
vet081,32,555.3099999669939,unrelated,Even
vet081,32,618.9650000305846,related,Even
vet081,33,542.3349998891354,unrelated,Odd
vet081,33,497.0599999651313,related,Odd
vet081,34,518.2299999287352,related,Even
vet081,34,581.9650000194088,unrelated,Even
vet081,35,854.689999949187,related,Odd
vet081,35,1166.4800000144169,unrelated,Odd
vet081,36,529.3199999723583,unrelated,Even
vet081,36,585.5750000337139,related,Even
vet081,38,632.4200000381097,related,Even
vet081,38,1107.369999983348,unrelated,Even
vet081,39,491.5349999209866,unrelated,Odd
vet081,39,1056.3599999295548,related,Odd
vet081,40,1382.1849999949336,unrelated,Even
vet081,40,771.7600000323728,related,Even
vfg191,1,1198,unrelated,Odd
vfg191,1,1616,related,Odd
vfg191,2,651,related,Even
vfg191,2,911,unrelated,Even
vfg191,3,983,unrelated,Odd
vfg191,3,1537,related,Odd
vfg191,4,2113,related,Even
vfg191,4,628.9999999997672,unrelated,Even
vfg191,5,889,related,Odd
vfg191,5,1040,unrelated,Odd
vfg191,6,1020,unrelated,Even
vfg191,6,798,related,Even
vfg191,7,871.0000000001164,unrelated,Odd
vfg191,7,574,related,Odd
vfg191,8,2097,unrelated,Even
vfg191,8,579,related,Even
vfg191,9,694,related,Odd
vfg191,9,883,unrelated,Odd
vfg191,10,858.0000000001164,related,Even
vfg191,10,701,unrelated,Even
vfg191,11,982,related,Odd
vfg191,11,899,unrelated,Odd
vfg191,12,2342.000000000029,unrelated,Even
vfg191,12,587,related,Even
vfg191,13,1111,unrelated,Odd
vfg191,13,1046.9999999997672,related,Odd
vfg191,14,1323,unrelated,Even
vfg191,14,1141,related,Even
vfg191,15,1055,related,Odd
vfg191,15,912,unrelated,Odd
vfg191,16,1141,related,Even
vfg191,16,878.0000000001164,unrelated,Even
vfg191,17,1045.0000000001164,related,Odd
vfg191,17,2074.999999999767,unrelated,Odd
vfg191,18,1057,unrelated,Even
vfg191,18,1257,related,Even
vfg191,19,947,unrelated,Odd
vfg191,19,913,related,Odd
vfg191,20,781,unrelated,Even
vfg191,20,1512,related,Even
vfg191,21,900,unrelated,Odd
vfg191,21,665,related,Odd
vfg191,22,2026.0000000001164,related,Even
vfg191,22,995.9999999998836,unrelated,Even
vfg191,23,1550,related,Odd
vfg191,23,891,unrelated,Odd
vfg191,24,866,unrelated,Even
vfg191,24,1815,related,Even
vfg191,25,1149,unrelated,Odd
vfg191,25,1050.0000000001164,related,Odd
vfg191,26,756,unrelated,Even
vfg191,26,671,related,Even
vfg191,27,1184,unrelated,Odd
vfg191,27,847.9999999997672,related,Odd
vfg191,28,800,related,Even
vfg191,28,761,unrelated,Even
vfg191,29,932,unrelated,Odd
vfg191,29,1063.0000000002328,related,Odd
vfg191,30,1191.9999999998836,related,Even
vfg191,30,1005,unrelated,Even
vfg191,31,1210,unrelated,Odd
vfg191,31,890,related,Odd
vfg191,32,723,related,Even
vfg191,32,1837,unrelated,Even
vfg191,33,1441,related,Odd
vfg191,33,850,unrelated,Odd
vfg191,34,712,related,Even
vfg191,34,522,unrelated,Even
vfg191,35,931,unrelated,Odd
vfg191,36,949,unrelated,Even
vfg191,36,1647.000000000029,related,Even
vfg191,37,1035,related,Odd
vfg191,37,793,unrelated,Odd
vfg191,38,829.9999999998836,related,Even
vfg191,38,798,unrelated,Even
vfg191,39,1069,unrelated,Odd
vfg191,39,1123,related,Odd
vfg191,40,951,unrelated,Even
vfg191,40,722,related,Even
vnt177,1,500.5600000731647,related,Odd
vnt177,1,461.46500017493963,unrelated,Odd
vnt177,2,515.5750000849366,unrelated,Even
vnt177,2,545.1149998698384,related,Even
vnt177,5,570.5600001383573,related,Odd
vnt177,5,513.1000000983477,unrelated,Odd
vnt177,6,558.68500005453825,unrelated,Even
vnt177,6,463.64999981597066,related,Even
vnt177,7,694.7500000242144,unrelated,Odd
vnt177,7,433.8050000369549,related,Odd
vnt177,8,538.2400001399219,unrelated,Even
vnt177,8,441.2099998444319,related,Even
vnt177,9,501.49499997496605,related,Odd
vnt177,9,515.625,unrelated,Odd
vnt177,10,413.67999999783933,related,Even
vnt177,10,465.7199999783188,unrelated,Even
vnt177,11,502.64000007882714,unrelated,Odd
vnt177,11,618.8050000928342,related,Odd
vnt177,12,606.7000001203269,unrelated,Even
vnt177,12,529.0100001730025,related,Even
vnt177,13,537.3500001151115,unrelated,Odd
vnt177,13,414.25999999046326,related,Odd
vnt177,14,558.6749999783933,unrelated,Even
vnt177,14,449.555000057444,related,Even
vnt177,15,530.2500000689179,related,Odd
vnt177,15,488.175000064075,unrelated,Odd
vnt177,16,468.1899999268353,related,Even
vnt177,16,476.67500004172325,unrelated,Even
vnt177,17,889.5750001538545,related,Odd
vnt177,17,563.3199999574572,unrelated,Odd
vnt177,18,456.89999987371266,unrelated,Even
vnt177,18,592.2699999064207,related,Even
vnt177,19,659.4650000333786,related,Odd
vnt177,19,693.5600000433624,unrelated,Odd
vnt177,21,544.6949999313802,unrelated,Odd
vnt177,21,450.3899998962879,related,Odd
vnt177,22,699.3900001980364,unrelated,Even
vnt177,22,540.7350000459701,related,Even
vnt177,23,578.7949999794364,unrelated,Odd
vnt177,23,840.3199999593198,related,Odd
vnt177,24,801.7349999863654,unrelated,Even
vnt177,24,522.8699999861419,related,Even
vnt177,25,494.66499988920987,related,Odd
vnt177,25,359.92000019177794,unrelated,Odd
vnt177,26,421.74499994143844,unrelated,Even
vnt177,26,632.6600001193583,related,Even
vnt177,27,483.0599999986589,related,Odd
vnt177,27,535.5749998707324,unrelated,Odd
vnt177,28,723.4749998897314,unrelated,Even
vnt177,28,434.7899998538196,related,Even
vnt177,29,576.3850000221282,unrelated,Odd
vnt177,29,544.6800000499934,related,Odd
vnt177,31,542.9950000252575,related,Odd
vnt177,31,577.945000026375,unrelated,Odd
vnt177,32,390.3399999253452,related,Even
vnt177,32,565.5799999367446,unrelated,Even
vnt177,33,511.255000019446,related,Odd
vnt177,33,625.2249998506159,unrelated,Odd
vnt177,34,562.679999973625,unrelated,Even
vnt177,34,787.430000025779,related,Even
vnt177,36,551.8350000493228,unrelated,Even
vnt177,36,532.4099999852479,related,Even
vnt177,37,716.3050000090152,unrelated,Odd
vnt177,37,498.4349999576807,related,Odd
vnt177,38,536.6249999497086,related,Even
vnt177,38,635.7150000985712,unrelated,Even
vnt177,39,619.7199998423457,related,Odd
vnt177,39,507.8050000593066,unrelated,Odd
vnt177,40,519.7850000113249,related,Even
vnt177,40,500.0800001434982,unrelated,Even
wgs176,1,452.5450000073761,unrelated,Odd
wgs176,1,421.8700000201352,related,Odd
wgs176,2,419.80500001227483,related,Even
wgs176,2,478.51499999524094,unrelated,Even
wgs176,3,480.05000001285225,unrelated,Odd
wgs176,3,461.40500000910833,related,Odd
wgs176,4,474.31499999947846,unrelated,Even
wgs176,4,424.8399999924004,related,Even
wgs176,5,432.4100000085309,related,Odd
wgs176,5,494.84500000835396,unrelated,Odd
wgs176,6,485.23000002023764,related,Even
wgs176,6,471.94000001763925,unrelated,Even
wgs176,7,392.59999999194406,unrelated,Odd
wgs176,7,415.71999998996034,related,Odd
wgs176,8,532.6899999927264,related,Even
wgs176,8,417.0000000158325,unrelated,Even
wgs176,9,532.839999999851,unrelated,Odd
wgs176,9,439.1649999888614,related,Odd
wgs176,10,452.3650000046473,related,Even
wgs176,10,472.2250000049826,unrelated,Even
wgs176,11,534.4850000110455,related,Odd
wgs176,11,485.5600000009872,unrelated,Odd
wgs176,12,482.6549999997951,related,Even
wgs176,12,604.0199999988545,unrelated,Even
wgs176,13,562.724999996135,unrelated,Odd
wgs176,13,447.33999998425134,related,Odd
wgs176,14,465.74000001419336,related,Even
wgs176,14,507.2399999771733,unrelated,Even
wgs176,15,534.7750000073574,unrelated,Odd
wgs176,15,452.1750000130851,related,Odd
wgs176,16,459.3499999900814,unrelated,Even
wgs176,16,530.0599999900442,related,Even
wgs176,17,639.6200000017416,related,Odd
wgs176,17,569.6199999947567,unrelated,Odd
wgs176,18,549.0550000104122,related,Even
wgs176,18,436.7799999890849,unrelated,Even
wgs176,19,372.0200000097975,related,Odd
wgs176,19,462.81500000623055,unrelated,Odd
wgs176,21,529.8700000275858,unrelated,Odd
wgs176,21,420.1750000065658,related,Odd
wgs176,22,462.4750000075437,related,Even
wgs176,22,536.0849999997299,unrelated,Even
wgs176,23,582.2650000045542,related,Odd
wgs176,23,435.6350000016391,unrelated,Odd
wgs176,24,395.585000020219,related,Even
wgs176,24,544.9599999992643,unrelated,Even
wgs176,25,475.2450000087265,related,Odd
wgs176,25,501.28000002587214,unrelated,Odd
wgs176,26,452.83500000368804,unrelated,Even
wgs176,26,384.8899999866262,related,Even
wgs176,27,509.07499997993,related,Odd
wgs176,27,475.85000001708977,unrelated,Odd
wgs176,28,471.6550000011921,related,Even
wgs176,28,521.8000000168104,unrelated,Even
wgs176,29,603.9549999986775,unrelated,Odd
wgs176,29,451.61499999812804,related,Odd
wgs176,30,503.3050000201911,unrelated,Even
wgs176,30,573.275000002468,related,Even
wgs176,31,513.8149999838788,related,Odd
wgs176,31,569.9549999844749,unrelated,Odd
wgs176,32,424.1250000195578,related,Even
wgs176,32,542.4349999811966,unrelated,Even
wgs176,33,506.7949999938719,related,Odd
wgs176,33,633.2299999776296,unrelated,Odd
wgs176,34,461.2749999796506,related,Even
wgs176,34,478.14000002108514,unrelated,Even
wgs176,35,484.51499998918734,related,Odd
wgs176,36,513.264999986859,unrelated,Even
wgs176,36,517.80000000144355,related,Even
wgs176,37,448.85499999509193,related,Odd
wgs176,38,485.9149999974761,related,Even
wgs176,38,624.9450000177603,unrelated,Even
wgs176,39,577.789999981178,unrelated,Odd
wgs176,39,475.9399999747984,related,Odd
wgs176,40,507.93500000145286,unrelated,Even
wgs176,40,460.0299999874551,related,Even
whs139,1,464,unrelated,Odd
whs139,1,809.9999999999418,related,Odd
whs139,2,496.0000000000582,unrelated,Even
whs139,2,406.9999999999418,related,Even
whs139,3,568,related,Odd
whs139,3,848,unrelated,Odd
whs139,4,529,related,Even
whs139,4,955.9999999999418,unrelated,Even
whs139,5,583,unrelated,Odd
whs139,5,523.0000000000582,related,Odd
whs139,6,553,related,Even
whs139,6,649,unrelated,Even
whs139,7,569.0000000000146,related,Odd
whs139,7,547,unrelated,Odd
whs139,8,725,unrelated,Even
whs139,8,584,related,Even
whs139,9,651,related,Odd
whs139,9,561,unrelated,Odd
whs139,10,620,related,Even
whs139,10,842.9999999998836,unrelated,Even
whs139,11,608,unrelated,Odd
whs139,11,724.0000000001164,related,Odd
whs139,12,715,related,Even
whs139,12,753,unrelated,Even
whs139,14,814,related,Even
whs139,14,1007,unrelated,Even
whs139,15,755,unrelated,Odd
whs139,15,529,related,Odd
whs139,16,430,related,Even
whs139,16,716,unrelated,Even
whs139,17,606,related,Odd
whs139,17,565,unrelated,Odd
whs139,21,552,related,Odd
whs139,21,657,unrelated,Odd
whs139,22,593,related,Even
whs139,22,527,unrelated,Even
whs139,24,755.9999999999418,related,Even
whs139,24,652.0000000000582,unrelated,Even
whs139,25,667,related,Odd
whs139,25,477,unrelated,Odd
whs139,26,427,related,Even
whs139,26,673.9999999998836,unrelated,Even
whs139,27,513,related,Odd
whs139,27,485,unrelated,Odd
whs139,28,583,unrelated,Even
whs139,28,765,related,Even
whs139,29,594,related,Odd
whs139,29,494,unrelated,Odd
whs139,30,682,unrelated,Even
whs139,30,790,related,Even
whs139,31,700,related,Odd
whs139,31,1059,unrelated,Odd
whs139,35,475,related,Odd
whs139,35,700,unrelated,Odd
whs139,36,416,related,Even
whs139,36,782,unrelated,Even
whs139,37,619.9999999999709,related,Odd
whs139,37,526.0000000000582,unrelated,Odd
whs139,38,860,unrelated,Even
whs139,38,642,related,Even
whs139,39,731,related,Odd
whs139,39,442,unrelated,Odd
whs139,40,996.9999999999418,related,Even
whs139,40,746,unrelated,Even
wlh229,1,602.2350000002771,related,Odd
wlh229,1,481.195000000298,unrelated,Odd
wlh229,2,633.6050000009127,unrelated,Even
wlh229,2,440.84499999915715,related,Even
wlh229,3,728.6399999993737,related,Odd
wlh229,3,436.1499999994412,unrelated,Odd
wlh229,4,699.1199999992969,unrelated,Even
wlh229,4,516.7299999993993,related,Even
wlh229,6,528.5299999995914,unrelated,Even
wlh229,6,405.73000000044703,related,Even
wlh229,7,466.3149999996531,unrelated,Odd
wlh229,7,579.8400000003166,related,Odd
wlh229,8,847.3500000000349,unrelated,Even
wlh229,8,464.35499999823514,related,Even
wlh229,9,514.54999999987194,related,Odd
wlh229,9,478.65999999886844,unrelated,Odd
wlh229,11,501.75499999930616,related,Odd
wlh229,11,604.3199999985518,unrelated,Odd
wlh229,12,644.7200000002049,related,Even
wlh229,12,474.53999999922235,unrelated,Even
wlh229,14,645.7100000006612,related,Even
wlh229,14,607.0350000009057,unrelated,Even
wlh229,15,1098.6200000006938,unrelated,Odd
wlh229,15,550.1799999984214,related,Odd
wlh229,16,526.954999999376,related,Even
wlh229,18,964.8150000012247,related,Even
wlh229,18,585.3049999987124,unrelated,Even
wlh229,19,599.4350000001141,unrelated,Odd
wlh229,19,568.9000000001979,related,Odd
wlh229,20,767.2750000001397,unrelated,Even
wlh229,20,569.8099999990081,related,Even
wlh229,22,477.8100000003178,related,Even
wlh229,22,450.19500000122935,unrelated,Even
wlh229,24,969.5949999986915,unrelated,Even
wlh229,24,674.3349999996717,related,Even
